model,method,layer,subspace_dimension,toy_projection_accuracy,toy_patch_recovery,toy_flip_rate,toy_sign_flip_rate,toy_logit_diff_percent,toy_logit_flip_percent,toy_sign_flip_percent,toy_corrupted_accuracy,toy_clean_accuracy,toy_patched_accuracy,sst_projection_accuracy,sst_patch_recovery,sst_flip_rate,sst_sign_flip_rate,sst_logit_diff_percent,sst_logit_flip_percent,sst_sign_flip_percent,sst_corrupted_accuracy,sst_clean_accuracy,sst_patched_accuracy,n_toy_test,n_sst,n_sst_pairs
gpt2-small,logistic_regression,9,1,1.0,0.4757709532777178,0.3928571343421936,0.2857142984867096,47.57709532777178,39.28571343421936,28.57142984867096,0.0,1.0,0.3928571343421936,0.8171521035598706,0.3865030667275183,0.36428567596844036,0.0,38.650306672751825,36.42856759684403,0.0,0.3444444537162781,0.6555555462837219,0.4577777683734894,30,1236,450
gpt2-small,pca,9,1,0.8,0.41740091619843195,0.3571428656578064,0.25,41.74009161984319,35.71428656578064,25.0,0.0,1.0,0.3571428656578064,0.6375404530744336,0.20245399908722617,0.21428571428571427,0.0,20.245399908722618,21.428571428571427,0.0,0.3444444537162781,0.6555555462837219,0.41111111640930176,30,1236,450
gpt2-small,das,9,1,0.9666666666666667,0.8502203005919298,0.8214285969734192,0.6785714030265808,85.02203005919297,82.14285969734192,67.85714030265808,0.0,1.0,0.8214285969734192,0.7168284789644013,0.39877301074093063,0.4071428763014941,0.0,39.87730107409306,40.71428763014941,0.0,0.3444444537162781,0.6555555462837219,0.47111111879348755,30,1236,450
gpt2-small,das2d,9,2,,0.8634361304734147,0.8214285969734192,0.6785714030265808,86.34361304734148,82.14285969734192,67.85714030265808,0.0,1.0,0.8214285969734192,,0.39877301074093063,0.38571432403155964,0.0,39.87730107409306,38.57143240315597,0.0,0.3444444537162781,0.6555555462837219,0.46444445848464966,30,1236,450
gpt2-small,das3d,9,3,,0.8898678637575281,0.8214285969734192,0.7142857313156128,88.98678637575281,82.14285969734192,71.42857313156128,0.0,1.0,0.8214285969734192,,0.45092024451543794,0.4571428954601311,0.002222222276031971,45.09202445154379,45.714289546013106,0.2222222276031971,0.3444444537162781,0.6555555462837219,0.4866666793823242,30,1236,450
gpt2-small,random,9,1,0.4666666666666667,0.008810626775466686,0.0,0.0,0.8810626775466686,0.0,0.0,0.0,1.0,0.0,0.8106796116504854,-0.03374231261211695,0.03571428571428571,0.0,-3.374231261211695,3.571428571428571,0.0,0.3444444537162781,0.6555555462837219,0.35555556416511536,30,1236,450
gpt2-small,mean_diff,10,1,0.9,0.4504405552331449,0.3571428656578064,0.2857142984867096,45.04405552331449,35.71428656578064,28.57142984867096,0.0,1.0,0.3571428656578064,0.7564724919093851,0.24233128884832117,0.24285708538123196,0.0,24.233128884832116,24.285708538123195,0.0,0.3444444537162781,0.6555555462837219,0.41999998688697815,30,1236,450
gpt2-small,kmeans,10,1,0.7666666666666667,0.3469163339314156,0.3214285671710968,0.1785714328289032,34.69163339314156,32.14285671710968,17.85714328289032,0.0,1.0,0.3214285671710968,0.1820388349514563,0.2085889556671168,0.19999998084136303,0.0,20.85889556671168,19.9999980841363,0.0,0.3444444537162781,0.6555555462837219,0.40666666626930237,30,1236,450
gpt2-small,logistic_regression,10,1,1.0,0.42511017327132217,0.3928571343421936,0.2857142984867096,42.511017327132215,39.28571343421936,28.57142984867096,0.0,1.0,0.3928571343421936,0.8179611650485437,0.2699386448805475,0.35714285714285715,0.0,26.993864488054747,35.714285714285715,0.0,0.3444444537162781,0.6555555462837219,0.4555555582046509,30,1236,450
gpt2-small,pca,10,1,0.7333333333333333,0.31057273742633135,0.25,0.1785714328289032,31.057273742633136,25.0,17.85714328289032,0.0,1.0,0.25,0.1820388349514563,0.08895706581474443,0.1571428763014941,0.0,8.895706581474442,15.714287630149409,0.0,0.3444444537162781,0.6555555462837219,0.3933333456516266,30,1236,450
gpt2-small,das,10,1,0.9333333333333333,0.6993392176960687,0.75,0.6071428656578064,69.93392176960687,75.0,60.71428656578064,0.0,1.0,0.75,0.8155339805825242,0.2914110443328832,0.27857137109551766,0.0,29.141104433288316,27.857137109551765,0.0,0.3444444537162781,0.6555555462837219,0.43111109733581543,30,1236,450
gpt2-small,das2d,10,2,,0.7125550843381253,0.75,0.6071428656578064,71.25550843381254,75.0,60.71428656578064,0.0,1.0,0.75,,0.27914111060401453,0.30000001915863694,0.0,27.914111060401453,30.000001915863695,0.0,0.3444444537162781,0.6555555462837219,0.4377777874469757,30,1236,450
gpt2-small,das3d,10,3,,0.7444934042160479,0.75,0.6071428656578064,74.44934042160479,75.0,60.71428656578064,0.0,1.0,0.75,,0.4447852776510036,0.42857142857142855,0.0,44.47852776510036,42.857142857142854,0.0,0.3444444537162781,0.6555555462837219,0.47777777910232544,30,1236,450
gpt2-small,random,10,1,0.26666666666666666,0.008810626775466686,0.0,0.0,0.8810626775466686,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,-0.07668711151678836,-0.050000019158636964,0.0,-7.668711151678837,-5.000001915863696,0.0,0.3444444537162781,0.6555555462837219,0.3288888931274414,30,1236,450
gpt2-small,mean_diff,11,1,0.8666666666666667,0.18942737285538366,0.0714285746216774,0.0714285746216774,18.942737285538367,7.14285746216774,7.14285746216774,0.0,1.0,0.0714285746216774,0.4733009708737864,0.11349693327248174,0.24285708538123196,0.0,11.349693327248174,24.285708538123195,0.0,0.3444444537162781,0.6555555462837219,0.41999998688697815,30,1236,450
gpt2-small,kmeans,11,1,0.7,0.14317187636875692,0.0,0.0714285746216774,14.317187636875692,0.0,7.14285746216774,0.0,1.0,0.0,0.2273462783171521,0.06441719835700711,0.08571430487292268,0.0,6.441719835700711,8.571430487292268,0.0,0.3444444537162781,0.6555555462837219,0.371111124753952,30,1236,450
gpt2-small,logistic_regression,11,1,1.0,0.19383261272197366,0.0714285746216774,0.0714285746216774,19.383261272197366,7.14285746216774,7.14285746216774,0.0,1.0,0.0714285746216774,0.8179611650485437,0.08895706581474443,0.07857139025415465,0.0,8.895706581474442,7.8571390254154645,0.0,0.3444444537162781,0.6555555462837219,0.36888888478279114,30,1236,450
gpt2-small,pca,11,1,0.6666666666666666,0.10903089979696769,0.0,0.0714285746216774,10.90308997969677,0.0,7.14285746216774,0.0,1.0,0.0,0.1820388349514563,-0.015337422303357674,0.028571371095517682,0.0,-1.5337422303357673,2.8571371095517684,0.0,0.3444444537162781,0.6555555462837219,0.35333332419395447,30,1236,450
gpt2-small,das,11,1,0.8666666666666667,0.3601322005734723,0.3214285671710968,0.2142857164144516,36.013220057347226,32.14285671710968,21.42857164144516,0.0,1.0,0.3214285671710968,0.7888349514563107,0.1257668875704378,0.25,0.0,12.57668875704378,25.0,0.0,0.3444444537162781,0.6555555462837219,0.42222222685813904,30,1236,450
gpt2-small,das2d,11,2,,0.37004408217472895,0.3214285671710968,0.2142857164144516,37.00440821747289,32.14285671710968,21.42857164144516,0.0,1.0,0.3214285671710968,,0.12883435557583942,0.14999996168272609,0.0,12.883435557583942,14.999996168272608,0.0,0.3444444537162781,0.6555555462837219,0.3911111056804657,30,1236,450
gpt2-small,das3d,11,3,,0.37334805802538606,0.2857142984867096,0.2142857164144516,37.334805802538604,28.57142984867096,21.42857164144516,0.0,1.0,0.2857142984867096,,0.12269937842686139,0.16428569512707733,0.0,12.269937842686138,16.428569512707732,0.0,0.3444444537162781,0.6555555462837219,0.3955555558204651,30,1236,450
gpt2-small,random,11,1,0.4666666666666667,-0.0011012732060758314,0.0,0.0,-0.11012732060758314,0.0,0.0,0.0,1.0,0.0,0.4029126213592233,0.030674844606715348,0.028571371095517682,0.0,3.0674844606715346,2.8571371095517684,0.0,0.3444444537162781,0.6555555462837219,0.35333332419395447,30,1236,450
gpt2-small,mean_diff,12,1,0.8333333333333334,0.1872246794009453,0.0714285746216774,0.0714285746216774,18.722467940094532,7.14285746216774,7.14285746216774,0.0,1.0,0.0714285746216774,0.8211974110032363,-0.003067468005401607,0.028571371095517682,0.0,-0.3067468005401607,2.8571371095517684,0.0,0.3444444537162781,0.6555555462837219,0.35333332419395447,30,1236,450
gpt2-small,kmeans,12,1,0.6,-0.023127656341884198,0.0,0.0,-2.3127656341884197,0.0,0.0,0.0,1.0,0.0,0.4546925566343042,-0.11963191042145978,-0.07857148604733946,0.0,-11.963191042145978,-7.857148604733946,0.0,0.3444444537162781,0.6555555462837219,0.3199999928474426,30,1236,450
gpt2-small,logistic_regression,12,1,1.0,0.19713659776277367,0.0357142873108387,0.1071428582072258,19.713659776277368,3.57142873108387,10.71428582072258,0.0,1.0,0.0357142873108387,0.8179611650485437,-0.024539867457737313,-0.014285733444351249,0.0,-2.453986745773731,-1.428573344435125,0.0,0.3444444537162781,0.6555555462837219,0.3400000035762787,30,1236,450
gpt2-small,pca,12,1,0.6,-0.034140866290074214,0.0,0.0,-3.4140866290074214,0.0,0.0,0.0,1.0,0.0,0.5145631067961165,-0.07668711151678836,0.021428552269934467,0.0,-7.668711151678837,2.1428552269934467,0.0,0.3444444537162781,0.6555555462837219,0.35111111402511597,30,1236,450
gpt2-small,das,12,1,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8179611650485437,-0.01840489030875928,-0.007142914618768031,0.0,-1.8404890308759279,-0.7142914618768031,0.0,0.3444444537162781,0.6555555462837219,0.3422222137451172,30,1236,450
gpt2-small,das2d,12,2,,-0.004405239866590004,0.0,0.0,-0.4405239866590004,0.0,0.0,0.0,1.0,0.0,,0.015337422303357674,0.0642856568098034,0.0,1.5337422303357673,6.42856568098034,0.0,0.3444444537162781,0.6555555462837219,0.36444443464279175,30,1236,450
gpt2-small,das3d,12,3,,-0.002202619933295002,0.0,0.0,-0.2202619933295002,0.0,0.0,0.0,1.0,0.0,,0.027607376601313738,0.07142857142857142,0.0,2.760737660131374,7.142857142857142,0.0,0.3444444537162781,0.6555555462837219,0.36666667461395264,30,1236,450
gpt2-small,random,12,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7936893203883495,0.003067468005401607,0.03571428571428571,0.0,0.3067468005401607,3.571428571428571,0.0,0.3444444537162781,0.6555555462837219,0.35555556416511536,30,1236,450
