model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
gpt2-small,das,8,1,0,64,0.001,128,44,0.08246228098869324,0.07839720696210861
gpt2-small,das,8,1,0,64,0.001,128,45,0.07839720696210861,0.08188150823116302
gpt2-small,das,8,1,0,64,0.001,128,46,0.08188150823116302,0.078397236764431
gpt2-small,das,8,1,0,64,0.001,128,47,0.078397236764431,0.0714285746216774
gpt2-small,das,8,1,0,64,0.001,128,48,0.0714285746216774,0.0749129056930542
gpt2-small,das,8,1,0,64,0.001,128,49,0.0749129056930542,0.05981418117880821
gpt2-small,das,8,1,0,64,0.001,128,50,0.05981418117880821,0.06271784007549286
gpt2-small,das,8,1,0,64,0.001,128,51,0.06271784007549286,0.06504068523645401
gpt2-small,das,8,1,0,64,0.001,128,52,0.06504068523645401,0.06736356019973755
gpt2-small,das,8,1,0,64,0.001,128,53,0.06736356019973755,0.0714285746216774
gpt2-small,das,8,1,0,64,0.001,128,54,0.0714285746216774,0.07259006053209305
gpt2-small,das,8,1,0,64,0.001,128,55,0.07259006053209305,0.07259006053209305
gpt2-small,das,8,1,0,64,0.001,128,56,0.07259006053209305,0.07084782421588898
gpt2-small,das,8,1,0,64,0.001,128,57,0.07084782421588898,0.06910569220781326
gpt2-small,das,8,1,0,64,0.001,128,58,0.06910569220781326,0.07491293549537659
gpt2-small,das,8,1,0,64,0.001,128,59,0.07491293549537659,0.07897794991731644
gpt2-small,das,8,1,0,64,0.001,128,60,0.07897794991731644,0.06910569220781326
gpt2-small,das,8,1,0,64,0.001,128,61,0.06910569220781326,0.06910572946071625
gpt2-small,das,8,1,0,64,0.001,128,62,0.06910572946071625,0.07433219254016876
gpt2-small,das,8,1,0,64,0.001,128,63,0.07433219254016876,0.0714285746216774
gpt2-small,das2d,8,2,0,64,0.001,128,0,0.9895470142364502,0.9628338813781738
gpt2-small,das2d,8,2,0,64,0.001,128,1,0.9628338813781738,0.9053426384925842
gpt2-small,das2d,8,2,0,64,0.001,128,2,0.9053426384925842,0.8362369537353516
gpt2-small,das2d,8,2,0,64,0.001,128,3,0.8362369537353516,0.7735190987586975
gpt2-small,das2d,8,2,0,64,0.001,128,4,0.7735190987586975,0.7218350172042847
gpt2-small,das2d,8,2,0,64,0.001,128,5,0.7218350172042847,0.6974448561668396
gpt2-small,das2d,8,2,0,64,0.001,128,6,0.6974448561668396,0.6713124513626099
gpt2-small,das2d,8,2,0,64,0.001,128,7,0.6713124513626099,0.6602787375450134
gpt2-small,das2d,8,2,0,64,0.001,128,8,0.6602787375450134,0.6434378027915955
gpt2-small,das2d,8,2,0,64,0.001,128,9,0.6434378027915955,0.6260161995887756
gpt2-small,das2d,8,2,0,64,0.001,128,10,0.6260161995887756,0.6062718033790588
gpt2-small,das2d,8,2,0,64,0.001,128,11,0.6062718033790588,0.5818815231323242
gpt2-small,das2d,8,2,0,64,0.001,128,12,0.5818815231323242,0.5603948831558228
gpt2-small,das2d,8,2,0,64,0.001,128,13,0.5603948831558228,0.5267131328582764
gpt2-small,das2d,8,2,0,64,0.001,128,14,0.5267131328582764,0.5
gpt2-small,das2d,8,2,0,64,0.001,128,15,0.5,0.4750290513038635
gpt2-small,das2d,8,2,0,64,0.001,128,16,0.4750290513038635,0.44831591844558716
gpt2-small,das2d,8,2,0,64,0.001,128,17,0.44831591844558716,0.4186992049217224
gpt2-small,das2d,8,2,0,64,0.001,128,18,0.4186992049217224,0.39024388790130615
gpt2-small,das2d,8,2,0,64,0.001,128,19,0.39024388790130615,0.3693379759788513
gpt2-small,das2d,8,2,0,64,0.001,128,20,0.3693379759788513,0.3385598361492157
gpt2-small,das2d,8,2,0,64,0.001,128,21,0.3385598361492157,0.292682945728302
gpt2-small,das2d,8,2,0,64,0.001,128,22,0.292682945728302,0.24622535705566406
gpt2-small,das2d,8,2,0,64,0.001,128,23,0.24622535705566406,0.20034845173358917
gpt2-small,das2d,8,2,0,64,0.001,128,24,0.20034845173358917,0.1567944437265396
gpt2-small,das2d,8,2,0,64,0.001,128,25,0.1567944437265396,0.13821138441562653
gpt2-small,das2d,8,2,0,64,0.001,128,26,0.13821138441562653,0.1364692598581314
gpt2-small,das2d,8,2,0,64,0.001,128,27,0.1364692598581314,0.10685255378484726
gpt2-small,das2d,8,2,0,64,0.001,128,28,0.10685255378484726,0.10627177357673645
gpt2-small,das2d,8,2,0,64,0.001,128,29,0.10627177357673645,0.09639955312013626
gpt2-small,das2d,8,2,0,64,0.001,128,30,0.09639955312013626,0.08072008192539215
gpt2-small,das2d,8,2,0,64,0.001,128,31,0.08072008192539215,0.07084792852401733
gpt2-small,das2d,8,2,0,64,0.001,128,32,0.07084792852401733,0.06039489433169365
gpt2-small,das2d,8,2,0,64,0.001,128,33,0.06039489433169365,0.04761911556124687
gpt2-small,das2d,8,2,0,64,0.001,128,34,0.04761911556124687,0.047619082033634186
gpt2-small,das2d,8,2,0,64,0.001,128,35,0.047619082033634186,0.04645765945315361
gpt2-small,das2d,8,2,0,64,0.001,128,36,0.04645765945315361,0.04878053814172745
gpt2-small,das2d,8,2,0,64,0.001,128,37,0.04878053814172745,0.04413474723696709
gpt2-small,das2d,8,2,0,64,0.001,128,38,0.04413474723696709,0.0377468578517437
gpt2-small,das2d,8,2,0,64,0.001,128,39,0.0377468578517437,0.037746790796518326
gpt2-small,das2d,8,2,0,64,0.001,128,40,0.037746790796518326,0.03426249325275421
gpt2-small,das2d,8,2,0,64,0.001,128,41,0.03426249325275421,0.03890831395983696
gpt2-small,das2d,8,2,0,64,0.001,128,42,0.03890831395983696,0.037746790796518326
gpt2-small,das2d,8,2,0,64,0.001,128,43,0.037746790796518326,0.03600465878844261
gpt2-small,das2d,8,2,0,64,0.001,128,44,0.03600465878844261,0.036004625260829926
gpt2-small,das2d,8,2,0,64,0.001,128,45,0.036004625260829926,0.03368181362748146
gpt2-small,das2d,8,2,0,64,0.001,128,46,0.03368181362748146,0.023809557780623436
gpt2-small,das2d,8,2,0,64,0.001,128,47,0.023809557780623436,0.02497101202607155
gpt2-small,das2d,8,2,0,64,0.001,128,48,0.02497101202607155,0.02497098036110401
gpt2-small,das2d,8,2,0,64,0.001,128,49,0.02497098036110401,0.022067390382289886
gpt2-small,das2d,8,2,0,64,0.001,128,50,0.022067390382289886,0.0214866790920496
gpt2-small,das2d,8,2,0,64,0.001,128,51,0.0214866790920496,0.020325256511569023
gpt2-small,das2d,8,2,0,64,0.001,128,52,0.020325256511569023,0.0162601787596941
gpt2-small,das2d,8,2,0,64,0.001,128,53,0.0162601787596941,0.017421601340174675
gpt2-small,das2d,8,2,0,64,0.001,128,54,0.017421601340174675,0.012195167131721973
gpt2-small,das2d,8,2,0,64,0.001,128,55,0.012195167131721973,0.015098756179213524
gpt2-small,das2d,8,2,0,64,0.001,128,56,0.015098756179213524,0.010452967137098312
gpt2-small,das2d,8,2,0,64,0.001,128,57,0.010452967137098312,0.006387922912836075
gpt2-small,das2d,8,2,0,64,0.001,128,58,0.006387922912836075,0.0005807444103993475
gpt2-small,das2d,8,2,0,64,0.001,128,59,0.0005807444103993475,-0.0017421335214748979
gpt2-small,das2d,8,2,0,64,0.001,128,60,-0.0017421335214748979,0.0005807444103993475
gpt2-small,das2d,8,2,0,64,0.001,128,61,0.0005807444103993475,0.0017421668162569404
gpt2-small,das2d,8,2,0,64,0.001,128,62,0.0017421668162569404,0.0034843666944652796
gpt2-small,das2d,8,2,0,64,0.001,128,63,0.0034843666944652796,-0.007549278438091278
gpt2-small,das3d,8,3,0,64,0.001,128,0,0.9872241616249084,0.9541230797767639
gpt2-small,das3d,8,3,0,64,0.001,128,1,0.9541230797767639,0.8914053440093994
gpt2-small,das3d,8,3,0,64,0.001,128,2,0.8914053440093994,0.8013937473297119
gpt2-small,das3d,8,3,0,64,0.001,128,3,0.8013937473297119,0.7311265468597412
gpt2-small,das3d,8,3,0,64,0.001,128,4,0.7311265468597412,0.6724738478660583
gpt2-small,das3d,8,3,0,64,0.001,128,5,0.6724738478660583,0.6416956782341003
gpt2-small,das3d,8,3,0,64,0.001,128,6,0.6416956782341003,0.6248548030853271
gpt2-small,das3d,8,3,0,64,0.001,128,7,0.6248548030853271,0.6051103472709656
gpt2-small,das3d,8,3,0,64,0.001,128,8,0.6051103472709656,0.5876887440681458
gpt2-small,das3d,8,3,0,64,0.001,128,9,0.5876887440681458,0.5667828321456909
gpt2-small,das3d,8,3,0,64,0.001,128,10,0.5667828321456909,0.5313588976860046
gpt2-small,das3d,8,3,0,64,0.001,128,11,0.5313588976860046,0.5023229122161865
gpt2-small,das3d,8,3,0,64,0.001,128,12,0.5023229122161865,0.46167245507240295
gpt2-small,das3d,8,3,0,64,0.001,128,13,0.46167245507240295,0.434959352016449
gpt2-small,das3d,8,3,0,64,0.001,128,14,0.434959352016449,0.40534260869026184
gpt2-small,das3d,8,3,0,64,0.001,128,15,0.40534260869026184,0.3739837408065796
gpt2-small,das3d,8,3,0,64,0.001,128,16,0.3739837408065796,0.3414634168148041
gpt2-small,das3d,8,3,0,64,0.001,128,17,0.3414634168148041,0.3147503137588501
gpt2-small,das3d,8,3,0,64,0.001,128,18,0.3147503137588501,0.2839721441268921
gpt2-small,das3d,8,3,0,64,0.001,128,19,0.2839721441268921,0.2502903938293457
gpt2-small,das3d,8,3,0,64,0.001,128,20,0.2502903938293457,0.19976773858070374
gpt2-small,das3d,8,3,0,64,0.001,128,21,0.19976773858070374,0.15098723769187927
gpt2-small,das3d,8,3,0,64,0.001,128,22,0.15098723769187927,0.11904765665531158
gpt2-small,das3d,8,3,0,64,0.001,128,23,0.11904765665531158,0.09930317103862762
gpt2-small,das3d,8,3,0,64,0.001,128,24,0.09930317103862762,0.088850237429142
gpt2-small,das3d,8,3,0,64,0.001,128,25,0.088850237429142,0.09059237688779831
gpt2-small,das3d,8,3,0,64,0.001,128,26,0.09059237688779831,0.07607436180114746
gpt2-small,das3d,8,3,0,64,0.001,128,27,0.07607436180114746,0.07259006053209305
gpt2-small,das3d,8,3,0,64,0.001,128,28,0.07259006053209305,0.06736353039741516
gpt2-small,das3d,8,3,0,64,0.001,128,29,0.06736353039741516,0.06562142819166183
gpt2-small,das3d,8,3,0,64,0.001,128,30,0.06562142819166183,0.05168409273028374
gpt2-small,das3d,8,3,0,64,0.001,128,31,0.05168409273028374,0.0441347137093544
gpt2-small,das3d,8,3,0,64,0.001,128,32,0.0441347137093544,0.04181186854839325
gpt2-small,das3d,8,3,0,64,0.001,128,33,0.04181186854839325,0.040650445967912674
gpt2-small,das3d,8,3,0,64,0.001,128,34,0.040650445967912674,0.03890831395983696
gpt2-small,das3d,8,3,0,64,0.001,128,35,0.03890831395983696,0.034843236207962036
gpt2-small,das3d,8,3,0,64,0.001,128,36,0.034843236207962036,0.034843236207962036
gpt2-small,das3d,8,3,0,64,0.001,128,37,0.034843236207962036,0.0342625230550766
gpt2-small,das3d,8,3,0,64,0.001,128,38,0.0342625230550766,0.028455279767513275
gpt2-small,das3d,8,3,0,64,0.001,128,39,0.028455279767513275,0.022067390382289886
gpt2-small,das3d,8,3,0,64,0.001,128,40,0.022067390382289886,0.01742163486778736
gpt2-small,das3d,8,3,0,64,0.001,128,41,0.01742163486778736,0.01567946746945381
gpt2-small,das3d,8,3,0,64,0.001,128,42,0.01567946746945381,0.011614455841481686
gpt2-small,das3d,8,3,0,64,0.001,128,43,0.011614455841481686,0.009872255846858025
gpt2-small,das3d,8,3,0,64,0.001,128,44,0.009872255846858025,0.005226533394306898
gpt2-small,das3d,8,3,0,64,0.001,128,45,0.005226533394306898,0.0034843666944652796
gpt2-small,das3d,8,3,0,64,0.001,128,46,0.0034843666944652796,-0.006968633737415075
gpt2-small,das3d,8,3,0,64,0.001,128,47,-0.006968633737415075,0.0017422332894057035
gpt2-small,das3d,8,3,0,64,0.001,128,48,0.0017422332894057035,-0.0162601787596941
gpt2-small,das3d,8,3,0,64,0.001,128,49,-0.0162601787596941,-0.022067323327064514
gpt2-small,das3d,8,3,0,64,0.001,128,50,-0.022067323327064514,-0.025551658123731613
gpt2-small,das3d,8,3,0,64,0.001,128,51,-0.025551658123731613,-0.019744446501135826
gpt2-small,das3d,8,3,0,64,0.001,128,52,-0.019744446501135826,-0.023228812962770462
gpt2-small,das3d,8,3,0,64,0.001,128,53,-0.023228812962770462,-0.024970946833491325
gpt2-small,das3d,8,3,0,64,0.001,128,54,-0.024970946833491325,-0.02845524623990059
gpt2-small,das3d,8,3,0,64,0.001,128,55,-0.02845524623990059,-0.031358834356069565
gpt2-small,das3d,8,3,0,64,0.001,128,56,-0.031358834356069565,-0.031939547508955
gpt2-small,das3d,8,3,0,64,0.001,128,57,-0.031939547508955,-0.036585334688425064
gpt2-small,das3d,8,3,0,64,0.001,128,58,-0.036585334688425064,-0.031939547508955
gpt2-small,das3d,8,3,0,64,0.001,128,59,-0.031939547508955,-0.03426249325275421
gpt2-small,das3d,8,3,0,64,0.001,128,60,-0.03426249325275421,-0.043553970754146576
gpt2-small,das3d,8,3,0,64,0.001,128,61,-0.043553970754146576,-0.03948899358510971
gpt2-small,das3d,8,3,0,64,0.001,128,62,-0.03948899358510971,-0.045296136289834976
gpt2-small,das3d,8,3,0,64,0.001,128,63,-0.045296136289834976,-0.04703827202320099
gpt2-small,das,9,1,0,64,0.001,128,0,0.9941928386688232,0.979674756526947
gpt2-small,das,9,1,0,64,0.001,128,1,0.979674756526947,0.9477351903915405
gpt2-small,das,9,1,0,64,0.001,128,2,0.9477351903915405,0.8902439475059509
gpt2-small,das,9,1,0,64,0.001,128,3,0.8902439475059509,0.8141695857048035
gpt2-small,das,9,1,0,64,0.001,128,4,0.8141695857048035,0.7624855041503906
gpt2-small,das,9,1,0,64,0.001,128,5,0.7624855041503906,0.7317073345184326
gpt2-small,das,9,1,0,64,0.001,128,6,0.7317073345184326,0.7090592384338379
gpt2-small,das,9,1,0,64,0.001,128,7,0.7090592384338379,0.6933797597885132
gpt2-small,das,9,1,0,64,0.001,128,8,0.6933797597885132,0.6852496862411499
gpt2-small,das,9,1,0,64,0.001,128,9,0.6852496862411499,0.6747967600822449
gpt2-small,das,9,1,0,64,0.001,128,10,0.6747967600822449,0.6631823182106018
gpt2-small,das,9,1,0,64,0.001,128,11,0.6631823182106018,0.6475029587745667
gpt2-small,das,9,1,0,64,0.001,128,12,0.6475029587745667,0.6271777153015137
gpt2-small,das,9,1,0,64,0.001,128,13,0.6271777153015137,0.608013927936554
gpt2-small,das,9,1,0,64,0.001,128,14,0.608013927936554,0.5836237072944641
gpt2-small,das,9,1,0,64,0.001,128,15,0.5836237072944641,0.5691056847572327
gpt2-small,das,9,1,0,64,0.001,128,16,0.5691056847572327,0.5534262657165527
gpt2-small,das,9,1,0,64,0.001,128,17,0.5534262657165527,0.5296167135238647
gpt2-small,das,9,1,0,64,0.001,128,18,0.5296167135238647,0.5174216032028198
gpt2-small,das,9,1,0,64,0.001,128,19,0.5174216032028198,0.49303138256073
gpt2-small,das,9,1,0,64,0.001,128,20,0.49303138256073,0.4825783967971802
gpt2-small,das,9,1,0,64,0.001,128,21,0.4825783967971802,0.4610917568206787
gpt2-small,das,9,1,0,64,0.001,128,22,0.4610917568206787,0.44831591844558716
gpt2-small,das,9,1,0,64,0.001,128,23,0.44831591844558716,0.4355400800704956
gpt2-small,das,9,1,0,64,0.001,128,24,0.4355400800704956,0.4198606312274933
gpt2-small,das,9,1,0,64,0.001,128,25,0.4198606312274933,0.40534260869026184
gpt2-small,das,9,1,0,64,0.001,128,26,0.40534260869026184,0.38850176334381104
gpt2-small,das,9,1,0,64,0.001,128,27,0.38850176334381104,0.37340304255485535
gpt2-small,das,9,1,0,64,0.001,128,28,0.37340304255485535,0.36178863048553467
gpt2-small,das,9,1,0,64,0.001,128,29,0.36178863048553467,0.34436702728271484
gpt2-small,das,9,1,0,64,0.001,128,30,0.34436702728271484,0.33275261521339417
gpt2-small,das,9,1,0,64,0.001,128,31,0.33275261521339417,0.32288041710853577
gpt2-small,das,9,1,0,64,0.001,128,32,0.32288041710853577,0.30894309282302856
gpt2-small,das,9,1,0,64,0.001,128,33,0.30894309282302856,0.29500582814216614
gpt2-small,das,9,1,0,64,0.001,128,34,0.29500582814216614,0.28687575459480286
gpt2-small,das,9,1,0,64,0.001,128,35,0.28687575459480286,0.26829269528388977
gpt2-small,das,9,1,0,64,0.001,128,36,0.26829269528388977,0.25435540080070496
gpt2-small,das,9,1,0,64,0.001,128,37,0.25435540080070496,0.2468060404062271
gpt2-small,das,9,1,0,64,0.001,128,38,0.2468060404062271,0.23867598176002502
gpt2-small,das,9,1,0,64,0.001,128,39,0.23867598176002502,0.23635311424732208
gpt2-small,das,9,1,0,64,0.001,128,40,0.23635311424732208,0.22764228284358978
gpt2-small,das,9,1,0,64,0.001,128,41,0.22764228284358978,0.22706155478954315
gpt2-small,das,9,1,0,64,0.001,128,42,0.22706155478954315,0.22764231264591217
gpt2-small,das,9,1,0,64,0.001,128,43,0.22764231264591217,0.22241580486297607
gpt2-small,das,9,1,0,64,0.001,128,44,0.22241580486297607,0.20963996648788452
gpt2-small,das,9,1,0,64,0.001,128,45,0.20963996648788452,0.20905925333499908
gpt2-small,das,9,1,0,64,0.001,128,46,0.20905925333499908,0.20034845173358917
gpt2-small,das,9,1,0,64,0.001,128,47,0.20034845173358917,0.20150987803936005
gpt2-small,das,9,1,0,64,0.001,128,48,0.20150987803936005,0.1957026869058609
gpt2-small,das,9,1,0,64,0.001,128,49,0.1957026869058609,0.19628340005874634
gpt2-small,das,9,1,0,64,0.001,128,50,0.19628340005874634,0.19860631227493286
gpt2-small,das,9,1,0,64,0.001,128,51,0.19860631227493286,0.1957026869058609
gpt2-small,das,9,1,0,64,0.001,128,52,0.1957026869058609,0.19860628247261047
gpt2-small,das,9,1,0,64,0.001,128,53,0.19860628247261047,0.2044134885072708
gpt2-small,das,9,1,0,64,0.001,128,54,0.2044134885072708,0.1957026869058609
gpt2-small,das,9,1,0,64,0.001,128,55,0.1957026869058609,0.20034845173358917
gpt2-small,das,9,1,0,64,0.001,128,56,0.20034845173358917,0.1957026869058609
gpt2-small,das,9,1,0,64,0.001,128,57,0.1957026869058609,0.19976773858070374
gpt2-small,das,9,1,0,64,0.001,128,58,0.19976773858070374,0.20383277535438538
gpt2-small,das,9,1,0,64,0.001,128,59,0.20383277535438538,0.19628340005874634
gpt2-small,das,9,1,0,64,0.001,128,60,0.19628340005874634,0.20034845173358917
gpt2-small,das,9,1,0,64,0.001,128,61,0.20034845173358917,0.19976773858070374
gpt2-small,das,9,1,0,64,0.001,128,62,0.19976773858070374,0.20267131924629211
gpt2-small,das,9,1,0,64,0.001,128,63,0.20267131924629211,0.20383277535438538
gpt2-small,das2d,9,2,0,64,0.001,128,0,0.9941928386688232,0.9698025584220886
gpt2-small,das2d,9,2,0,64,0.001,128,1,0.9698025584220886,0.911149799823761
gpt2-small,das2d,9,2,0,64,0.001,128,2,0.911149799823761,0.8478513360023499
gpt2-small,das2d,9,2,0,64,0.001,128,3,0.8478513360023499,0.7717769742012024
gpt2-small,das2d,9,2,0,64,0.001,128,4,0.7717769742012024,0.7183507680892944
gpt2-small,das2d,9,2,0,64,0.001,128,5,0.7183507680892944,0.6817654371261597
gpt2-small,das2d,9,2,0,64,0.001,128,6,0.6817654371261597,0.6626016497612
gpt2-small,das2d,9,2,0,64,0.001,128,7,0.6626016497612,0.6434378027915955
gpt2-small,das2d,9,2,0,64,0.001,128,8,0.6434378027915955,0.630081295967102
gpt2-small,das2d,9,2,0,64,0.001,128,9,0.630081295967102,0.6173053979873657
gpt2-small,das2d,9,2,0,64,0.001,128,10,0.6173053979873657,0.5836237072944641
gpt2-small,das2d,9,2,0,64,0.001,128,11,0.5836237072944641,0.5743321776390076
gpt2-small,das2d,9,2,0,64,0.001,128,12,0.5743321776390076,0.5493612289428711
gpt2-small,das2d,9,2,0,64,0.001,128,13,0.5493612289428711,0.5261324048042297
gpt2-small,das2d,9,2,0,64,0.001,128,14,0.5261324048042297,0.4982578456401825
gpt2-small,das2d,9,2,0,64,0.001,128,15,0.4982578456401825,0.46515679359436035
gpt2-small,das2d,9,2,0,64,0.001,128,16,0.46515679359436035,0.445993036031723
gpt2-small,das2d,9,2,0,64,0.001,128,17,0.445993036031723,0.4163762927055359
gpt2-small,das2d,9,2,0,64,0.001,128,18,0.4163762927055359,0.3960511088371277
gpt2-small,das2d,9,2,0,64,0.001,128,19,0.3960511088371277,0.37514516711235046
gpt2-small,das2d,9,2,0,64,0.001,128,20,0.37514516711235046,0.35830432176589966
gpt2-small,das2d,9,2,0,64,0.001,128,21,0.35830432176589966,0.3414634168148041
gpt2-small,das2d,9,2,0,64,0.001,128,22,0.3414634168148041,0.31533101201057434
gpt2-small,das2d,9,2,0,64,0.001,128,23,0.31533101201057434,0.29849013686180115
gpt2-small,das2d,9,2,0,64,0.001,128,24,0.29849013686180115,0.28339141607284546
gpt2-small,das2d,9,2,0,64,0.001,128,25,0.28339141607284546,0.26306620240211487
gpt2-small,das2d,9,2,0,64,0.001,128,26,0.26306620240211487,0.24796749651432037
gpt2-small,das2d,9,2,0,64,0.001,128,27,0.24796749651432037,0.22764228284358978
gpt2-small,das2d,9,2,0,64,0.001,128,28,0.22764228284358978,0.21544720232486725
gpt2-small,das2d,9,2,0,64,0.001,128,29,0.21544720232486725,0.20905925333499908
gpt2-small,das2d,9,2,0,64,0.001,128,30,0.20905925333499908,0.20150987803936005
gpt2-small,das2d,9,2,0,64,0.001,128,31,0.20150987803936005,0.19976773858070374
gpt2-small,das2d,9,2,0,64,0.001,128,32,0.19976773858070374,0.18583042919635773
gpt2-small,das2d,9,2,0,64,0.001,128,33,0.18583042919635773,0.18002325296401978
gpt2-small,das2d,9,2,0,64,0.001,128,34,0.18002325296401978,0.1858304738998413
gpt2-small,das2d,9,2,0,64,0.001,128,35,0.1858304738998413,0.17944251000881195
gpt2-small,das2d,9,2,0,64,0.001,128,36,0.17944251000881195,0.17828109860420227
gpt2-small,das2d,9,2,0,64,0.001,128,37,0.17828109860420227,0.1788617968559265
gpt2-small,das2d,9,2,0,64,0.001,128,38,0.1788617968559265,0.1800232231616974
gpt2-small,das2d,9,2,0,64,0.001,128,39,0.1800232231616974,0.17421604692935944
gpt2-small,das2d,9,2,0,64,0.001,128,40,0.17421604692935944,0.17944251000881195
gpt2-small,das2d,9,2,0,64,0.001,128,41,0.17944251000881195,0.1753774732351303
gpt2-small,das2d,9,2,0,64,0.001,128,42,0.1753774732351303,0.1788617968559265
gpt2-small,das2d,9,2,0,64,0.001,128,43,0.1788617968559265,0.17421604692935944
gpt2-small,das2d,9,2,0,64,0.001,128,44,0.17421604692935944,0.16840887069702148
gpt2-small,das2d,9,2,0,64,0.001,128,45,0.16840887069702148,0.17828109860420227
gpt2-small,das2d,9,2,0,64,0.001,128,46,0.17828109860420227,0.17770038545131683
gpt2-small,das2d,9,2,0,64,0.001,128,47,0.17770038545131683,0.17073170840740204
gpt2-small,das2d,9,2,0,64,0.001,128,48,0.17073170840740204,0.173635333776474
gpt2-small,das2d,9,2,0,64,0.001,128,49,0.173635333776474,0.17131242156028748
gpt2-small,das2d,9,2,0,64,0.001,128,50,0.17131242156028748,0.17421604692935944
gpt2-small,das2d,9,2,0,64,0.001,128,51,0.17421604692935944,0.16782815754413605
gpt2-small,das2d,9,2,0,64,0.001,128,52,0.16782815754413605,0.177119642496109
gpt2-small,das2d,9,2,0,64,0.001,128,53,0.177119642496109,0.16434378921985626
gpt2-small,das2d,9,2,0,64,0.001,128,54,0.16434378921985626,0.16608595848083496
