model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
gpt2-small,das,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668564021587372,2.8138046264648438,2.5856690406799316,-0.2668564021587372,-2.8138046264648438,-2.5856690406799316,0.08957213327218916,8.957213327218916,0.0
gpt2-small,das,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.8138046264648438,-0.6639175415039062,-0.5398330688476562,2.8138046264648438,-0.6639175415039062,-0.5398330688476562,0.03567981186051001,3.5679811860510013,0.0
gpt2-small,das,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639175415039062,2.810642957687378,2.651315450668335,0.6639175415039062,-2.810642957687378,-2.651315450668335,0.045855441877073945,4.585544187707395,0.0
gpt2-small,das,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.810642957687378,0.4801620543003082,0.5702713131904602,2.810642957687378,0.4801620543003082,0.5702713131904602,0.03866552124893586,3.8665521248935857,0.0
gpt2-small,das,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.436711072921753,2.383618116378784,-0.4801620543003082,-2.436711072921753,-2.383618116378784,0.02713602165734506,2.713602165734506,0.0
gpt2-small,das,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.436711072921753,-1.6372283697128296,-1.2608261108398438,2.436711072921753,-1.6372283697128296,-1.2608261108398438,0.09239269855949789,9.23926985594979,0.0
gpt2-small,das,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372283697128296,2.8364975452423096,2.2237625122070312,1.6372283697128296,-2.8364975452423096,-2.2237625122070312,0.13696302470989052,13.696302470989053,0.0
gpt2-small,das,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.8364975452423096,-0.31898194551467896,-0.05260772630572319,2.8364975452423096,-0.31898194551467896,-0.05260772630572319,0.08441640010312776,8.441640010312776,0.0
gpt2-small,das,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.31898194551467896,2.4389495849609375,2.253305196762085,0.31898194551467896,-2.4389495849609375,-2.253305196762085,0.0673129068461092,6.7312906846109195,0.0
gpt2-small,das,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389495849609375,-2.543194532394409,-2.323382616043091,2.4389495849609375,-2.543194532394409,-2.323382616043091,0.044119943376507605,4.411994337650761,0.0
gpt2-small,das,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.543194532394409,1.9727188348770142,1.6076339483261108,2.543194532394409,-1.9727188348770142,-1.6076339483261108,0.08084408553911046,8.084408553911047,0.0
gpt2-small,das,0,sst,sst-8968,sst-8874,1,0,1.3750152587890625,1.544281005859375,1.5550308227539062,1.3750152587890625,1.544281005859375,1.5550308227539062,-0.06350851888578382,-6.350851888578383,0.0
gpt2-small,das,0,sst,sst-8874,sst-8968,0,1,1.544281005859375,1.3750152587890625,1.359222412109375,-1.544281005859375,-1.3750152587890625,-1.359222412109375,-0.09330208239430271,-9.330208239430272,0.0
gpt2-small,das,0,sst,sst-8433,sst-8851,1,0,1.9456253051757812,1.795013427734375,1.8051910400390625,1.9456253051757812,1.795013427734375,1.8051910400390625,0.06757509751279064,6.757509751279064,0.0
gpt2-small,das,0,sst,sst-8851,sst-8433,0,1,1.795013427734375,1.9456253051757812,1.9521636962890625,-1.795013427734375,-1.9456253051757812,-1.9521636962890625,-0.04341218783242997,-4.341218783242997,0.0
gpt2-small,das,0,sst,sst-196,sst-8315,1,0,1.586761474609375,1.1564254760742188,1.16705322265625,1.586761474609375,1.1564254760742188,1.16705322265625,0.024696392163815264,2.4696392163815264,0.0
gpt2-small,das,0,sst,sst-8315,sst-196,0,1,1.1564254760742188,1.586761474609375,1.52935791015625,-1.1564254760742188,-1.586761474609375,-1.52935791015625,0.1333924297491357,13.33924297491357,0.0
gpt2-small,das,0,sst,sst-847,sst-8154,1,0,2.1720657348632812,1.0389480590820312,1.1296463012695312,2.1720657348632812,1.0389480590820312,1.1296463012695312,0.0800430918394829,8.00430918394829,0.0
gpt2-small,das,0,sst,sst-8154,sst-847,0,1,1.0389480590820312,2.1720657348632812,2.1814193725585938,-1.0389480590820312,-2.1720657348632812,-2.1814193725585938,-0.008254780500942634,-0.8254780500942634,0.0
gpt2-small,das,0,sst,sst-1005,sst-7912,1,0,1.713134765625,0.8290481567382812,0.8335723876953125,1.713134765625,0.8290481567382812,0.8335723876953125,0.005117406950353386,0.5117406950353386,0.0
gpt2-small,das,0,sst,sst-7912,sst-1005,0,1,0.8290481567382812,1.713134765625,1.71099853515625,-0.8290481567382812,-1.713134765625,-1.71099853515625,0.002416313568463656,0.2416313568463656,0.0
gpt2-small,das,0,sst,sst-208,sst-8717,1,0,2.0929183959960938,1.2802886962890625,1.2771759033203125,2.0929183959960938,1.2802886962890625,1.2771759033203125,-0.0038305183404842603,-0.383051834048426,0.0
gpt2-small,das,0,sst,sst-8717,sst-208,0,1,1.2802886962890625,2.0929183959960938,2.0943756103515625,-1.2802886962890625,-2.0929183959960938,-2.0943756103515625,-0.0017932083407659158,-0.17932083407659158,0.0
gpt2-small,das,0,sst,sst-177,sst-8666,1,0,1.7796173095703125,1.3465042114257812,1.3730850219726562,1.7796173095703125,1.3465042114257812,1.3730850219726562,0.061371523190473676,6.137152319047368,0.0
gpt2-small,das,0,sst,sst-8666,sst-177,0,1,1.3465042114257812,1.7796173095703125,1.7662429809570312,-1.3465042114257812,-1.7796173095703125,-1.7662429809570312,0.030879529320579895,3.0879529320579895,0.0
gpt2-small,das,0,sst,sst-390,sst-8825,1,0,1.8024368286132812,1.5137481689453125,1.5244598388671875,1.8024368286132812,1.5137481689453125,1.5244598388671875,0.037104574645207326,3.7104574645207324,0.0
gpt2-small,das,0,sst,sst-8825,sst-390,0,1,1.5137481689453125,1.8024368286132812,1.782501220703125,-1.5137481689453125,-1.8024368286132812,-1.782501220703125,0.06905573614524697,6.905573614524696,0.0
gpt2-small,das,0,sst,sst-941,sst-8241,1,0,1.7656784057617188,0.5604095458984375,0.6700057983398438,1.7656784057617188,0.5604095458984375,0.6700057983398438,0.09093095830405692,9.093095830405693,0.0
gpt2-small,das,0,sst,sst-8241,sst-941,0,1,0.5604095458984375,1.7656784057617188,1.76422119140625,-0.5604095458984375,-1.7656784057617188,-1.76422119140625,0.0012090367585154802,0.12090367585154801,0.0
gpt2-small,das,0,sst,sst-322,sst-8751,1,0,1.6473007202148438,1.5115890502929688,1.5260772705078125,1.6473007202148438,1.5115890502929688,1.5260772705078125,0.10675736451540364,10.675736451540365,0.0
gpt2-small,das,0,sst,sst-8751,sst-322,0,1,1.5115890502929688,1.6473007202148438,1.6361236572265625,-1.5115890502929688,-1.6473007202148438,-1.6361236572265625,0.08235889363615921,8.235889363615922,0.0
