model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
qwen-0.6b,das2d,13,2,0,64,0.001,128,44,0.12284309417009354,0.08579842746257782
qwen-0.6b,das2d,13,2,0,64,0.001,128,45,0.08579842746257782,0.0648566484451294
qwen-0.6b,das2d,13,2,0,64,0.001,128,46,0.0648566484451294,0.057957883924245834
qwen-0.6b,das2d,13,2,0,64,0.001,128,47,0.057957883924245834,-0.0028188235592097044
qwen-0.6b,das2d,13,2,0,64,0.001,128,48,-0.0028188235592097044,-0.03103882074356079
qwen-0.6b,das2d,13,2,0,64,0.001,128,49,-0.03103882074356079,-0.04556537792086601
qwen-0.6b,das2d,13,2,0,64,0.001,128,50,-0.04556537792086601,-0.05191459134221077
qwen-0.6b,das2d,13,2,0,64,0.001,128,51,-0.05191459134221077,-0.09096234291791916
qwen-0.6b,das2d,13,2,0,64,0.001,128,52,-0.09096234291791916,-0.10973237454891205
qwen-0.6b,das2d,13,2,0,64,0.001,128,53,-0.10973237454891205,-0.1398232877254486
qwen-0.6b,das2d,13,2,0,64,0.001,128,54,-0.1398232877254486,-0.14152798056602478
qwen-0.6b,das2d,13,2,0,64,0.001,128,55,-0.14152798056602478,-0.15363940596580505
qwen-0.6b,das2d,13,2,0,64,0.001,128,56,-0.15363940596580505,-0.17222687602043152
qwen-0.6b,das2d,13,2,0,64,0.001,128,57,-0.17222687602043152,-0.1914115697145462
qwen-0.6b,das2d,13,2,0,64,0.001,128,58,-0.1914115697145462,-0.18650031089782715
qwen-0.6b,das2d,13,2,0,64,0.001,128,59,-0.18650031089782715,-0.240287646651268
qwen-0.6b,das2d,13,2,0,64,0.001,128,60,-0.240287646651268,-0.22982493042945862
qwen-0.6b,das2d,13,2,0,64,0.001,128,61,-0.22982493042945862,-0.2355732023715973
qwen-0.6b,das2d,13,2,0,64,0.001,128,62,-0.2355732023715973,-0.25787097215652466
qwen-0.6b,das2d,13,2,0,64,0.001,128,63,-0.25787097215652466,-0.24066029489040375
qwen-0.6b,das3d,13,3,0,64,0.001,128,0,1.0012325048446655,0.9894549250602722
qwen-0.6b,das3d,13,3,0,64,0.001,128,1,0.9894549250602722,0.9552634358406067
qwen-0.6b,das3d,13,3,0,64,0.001,128,2,0.9552634358406067,0.9003012776374817
qwen-0.6b,das3d,13,3,0,64,0.001,128,3,0.9003012776374817,0.8439239859580994
qwen-0.6b,das3d,13,3,0,64,0.001,128,4,0.8439239859580994,0.7899205684661865
qwen-0.6b,das3d,13,3,0,64,0.001,128,5,0.7899205684661865,0.7380626201629639
qwen-0.6b,das3d,13,3,0,64,0.001,128,6,0.7380626201629639,0.6916369795799255
qwen-0.6b,das3d,13,3,0,64,0.001,128,7,0.6916369795799255,0.6581301689147949
qwen-0.6b,das3d,13,3,0,64,0.001,128,8,0.6581301689147949,0.6276362538337708
qwen-0.6b,das3d,13,3,0,64,0.001,128,9,0.6276362538337708,0.596548855304718
qwen-0.6b,das3d,13,3,0,64,0.001,128,10,0.596548855304718,0.5611704587936401
qwen-0.6b,das3d,13,3,0,64,0.001,128,11,0.5611704587936401,0.5288505554199219
qwen-0.6b,das3d,13,3,0,64,0.001,128,12,0.5288505554199219,0.49602848291397095
qwen-0.6b,das3d,13,3,0,64,0.001,128,13,0.49602848291397095,0.4664018750190735
qwen-0.6b,das3d,13,3,0,64,0.001,128,14,0.4664018750190735,0.4392860531806946
qwen-0.6b,das3d,13,3,0,64,0.001,128,15,0.4392860531806946,0.4155938923358917
qwen-0.6b,das3d,13,3,0,64,0.001,128,16,0.4155938923358917,0.39181044697761536
qwen-0.6b,das3d,13,3,0,64,0.001,128,17,0.39181044697761536,0.3690769672393799
qwen-0.6b,das3d,13,3,0,64,0.001,128,18,0.3690769672393799,0.35072582960128784
qwen-0.6b,das3d,13,3,0,64,0.001,128,19,0.35072582960128784,0.33433759212493896
qwen-0.6b,das3d,13,3,0,64,0.001,128,20,0.33433759212493896,0.3202318847179413
qwen-0.6b,das3d,13,3,0,64,0.001,128,21,0.3202318847179413,0.30539578199386597
qwen-0.6b,das3d,13,3,0,64,0.001,128,22,0.30539578199386597,0.2911074459552765
qwen-0.6b,das3d,13,3,0,64,0.001,128,23,0.2911074459552765,0.27964940667152405
qwen-0.6b,das3d,13,3,0,64,0.001,128,24,0.27964940667152405,0.2668675184249878
qwen-0.6b,das3d,13,3,0,64,0.001,128,25,0.2668675184249878,0.25828540325164795
qwen-0.6b,das3d,13,3,0,64,0.001,128,26,0.25828540325164795,0.24883593618869781
qwen-0.6b,das3d,13,3,0,64,0.001,128,27,0.24883593618869781,0.23902127146720886
qwen-0.6b,das3d,13,3,0,64,0.001,128,28,0.23902127146720886,0.23062172532081604
qwen-0.6b,das3d,13,3,0,64,0.001,128,29,0.23062172532081604,0.22185702621936798
qwen-0.6b,das3d,13,3,0,64,0.001,128,30,0.22185702621936798,0.21546606719493866
qwen-0.6b,das3d,13,3,0,64,0.001,128,31,0.21546606719493866,0.205560103058815
qwen-0.6b,das3d,13,3,0,64,0.001,128,32,0.205560103058815,0.19547154009342194
qwen-0.6b,das3d,13,3,0,64,0.001,128,33,0.19547154009342194,0.18492648005485535
qwen-0.6b,das3d,13,3,0,64,0.001,128,34,0.18492648005485535,0.16748835146427155
qwen-0.6b,das3d,13,3,0,64,0.001,128,35,0.16748835146427155,0.14039534330368042
qwen-0.6b,das3d,13,3,0,64,0.001,128,36,0.14039534330368042,0.07932757586240768
qwen-0.6b,das3d,13,3,0,64,0.001,128,37,0.07932757586240768,0.06557566672563553
qwen-0.6b,das3d,13,3,0,64,0.001,128,38,0.06557566672563553,0.05660548806190491
qwen-0.6b,das3d,13,3,0,64,0.001,128,39,0.05660548806190491,0.05849995091557503
qwen-0.6b,das3d,13,3,0,64,0.001,128,40,0.05849995091557503,0.00588316610082984
qwen-0.6b,das3d,13,3,0,64,0.001,128,41,0.00588316610082984,-0.06201599910855293
qwen-0.6b,das3d,13,3,0,64,0.001,128,42,-0.06201599910855293,-0.09369857609272003
qwen-0.6b,das3d,13,3,0,64,0.001,128,43,-0.09369857609272003,-0.0766371637582779
qwen-0.6b,das3d,13,3,0,64,0.001,128,44,-0.0766371637582779,-0.11306867003440857
qwen-0.6b,das3d,13,3,0,64,0.001,128,45,-0.11306867003440857,-0.12134266644716263
qwen-0.6b,das3d,13,3,0,64,0.001,128,46,-0.12134266644716263,-0.1672614961862564
qwen-0.6b,das3d,13,3,0,64,0.001,128,47,-0.1672614961862564,-0.1470900923013687
qwen-0.6b,das3d,13,3,0,64,0.001,128,48,-0.1470900923013687,-0.20941825211048126
qwen-0.6b,das3d,13,3,0,64,0.001,128,49,-0.20941825211048126,-0.16363483667373657
qwen-0.6b,das3d,13,3,0,64,0.001,128,50,-0.16363483667373657,-0.1970827877521515
qwen-0.6b,das3d,13,3,0,64,0.001,128,51,-0.1970827877521515,-0.2464984506368637
qwen-0.6b,das3d,13,3,0,64,0.001,128,52,-0.2464984506368637,-0.20001330971717834
qwen-0.6b,das3d,13,3,0,64,0.001,128,53,-0.20001330971717834,-0.22517016530036926
qwen-0.6b,das3d,13,3,0,64,0.001,128,54,-0.22517016530036926,-0.2516508102416992
qwen-0.6b,das3d,13,3,0,64,0.001,128,55,-0.2516508102416992,-0.27692222595214844
qwen-0.6b,das3d,13,3,0,64,0.001,128,56,-0.27692222595214844,-0.32195475697517395
qwen-0.6b,das3d,13,3,0,64,0.001,128,57,-0.32195475697517395,-0.33620062470436096
qwen-0.6b,das3d,13,3,0,64,0.001,128,58,-0.33620062470436096,-0.2913738787174225
qwen-0.6b,das3d,13,3,0,64,0.001,128,59,-0.2913738787174225,-0.3617790639400482
qwen-0.6b,das3d,13,3,0,64,0.001,128,60,-0.3617790639400482,-0.3512418568134308
qwen-0.6b,das3d,13,3,0,64,0.001,128,61,-0.3512418568134308,-0.3508923649787903
qwen-0.6b,das3d,13,3,0,64,0.001,128,62,-0.3508923649787903,-0.35914531350135803
qwen-0.6b,das3d,13,3,0,64,0.001,128,63,-0.35914531350135803,-0.3929617702960968
qwen-0.6b,das,14,1,0,64,0.001,128,0,0.9994065761566162,0.9877658486366272
qwen-0.6b,das,14,1,0,64,0.001,128,1,0.9877658486366272,0.9477768540382385
qwen-0.6b,das,14,1,0,64,0.001,128,2,0.9477768540382385,0.8925864696502686
qwen-0.6b,das,14,1,0,64,0.001,128,3,0.8925864696502686,0.8378069400787354
qwen-0.6b,das,14,1,0,64,0.001,128,4,0.8378069400787354,0.7917008399963379
qwen-0.6b,das,14,1,0,64,0.001,128,5,0.7917008399963379,0.7583310008049011
qwen-0.6b,das,14,1,0,64,0.001,128,6,0.7583310008049011,0.7338628172874451
qwen-0.6b,das,14,1,0,64,0.001,128,7,0.7338628172874451,0.717428982257843
qwen-0.6b,das,14,1,0,64,0.001,128,8,0.717428982257843,0.700995147228241
qwen-0.6b,das,14,1,0,64,0.001,128,9,0.700995147228241,0.686752438545227
qwen-0.6b,das,14,1,0,64,0.001,128,10,0.686752438545227,0.6657993197441101
qwen-0.6b,das,14,1,0,64,0.001,128,11,0.6657993197441101,0.6410115957260132
qwen-0.6b,das,14,1,0,64,0.001,128,12,0.6410115957260132,0.6162695288658142
qwen-0.6b,das,14,1,0,64,0.001,128,13,0.6162695288658142,0.5879667401313782
qwen-0.6b,das,14,1,0,64,0.001,128,14,0.5879667401313782,0.5592531561851501
qwen-0.6b,das,14,1,0,64,0.001,128,15,0.5592531561851501,0.534830629825592
qwen-0.6b,das,14,1,0,64,0.001,128,16,0.534830629825592,0.5140600800514221
qwen-0.6b,das,14,1,0,64,0.001,128,17,0.5140600800514221,0.4953894019126892
qwen-0.6b,das,14,1,0,64,0.001,128,18,0.4953894019126892,0.47649043798446655
qwen-0.6b,das,14,1,0,64,0.001,128,19,0.47649043798446655,0.4595544636249542
qwen-0.6b,das,14,1,0,64,0.001,128,20,0.4595544636249542,0.44316625595092773
qwen-0.6b,das,14,1,0,64,0.001,128,21,0.44316625595092773,0.42627590894699097
qwen-0.6b,das,14,1,0,64,0.001,128,22,0.42627590894699097,0.41203323006629944
qwen-0.6b,das,14,1,0,64,0.001,128,23,0.41203323006629944,0.3954167366027832
qwen-0.6b,das,14,1,0,64,0.001,128,24,0.3954167366027832,0.38039806485176086
qwen-0.6b,das,14,1,0,64,0.001,128,25,0.38039806485176086,0.3685748279094696
qwen-0.6b,das,14,1,0,64,0.001,128,26,0.3685748279094696,0.356705904006958
qwen-0.6b,das,14,1,0,64,0.001,128,27,0.356705904006958,0.345384806394577
qwen-0.6b,das,14,1,0,64,0.001,128,28,0.345384806394577,0.33671140670776367
qwen-0.6b,das,14,1,0,64,0.001,128,29,0.33671140670776367,0.32780972123146057
qwen-0.6b,das,14,1,0,64,0.001,128,30,0.32780972123146057,0.3214644193649292
qwen-0.6b,das,14,1,0,64,0.001,128,31,0.3214644193649292,0.31228888034820557
qwen-0.6b,das,14,1,0,64,0.001,128,32,0.31228888034820557,0.3043458163738251
qwen-0.6b,das,14,1,0,64,0.001,128,33,0.3043458163738251,0.29804620146751404
qwen-0.6b,das,14,1,0,64,0.001,128,34,0.29804620146751404,0.2933899462223053
qwen-0.6b,das,14,1,0,64,0.001,128,35,0.2933899462223053,0.28786635398864746
qwen-0.6b,das,14,1,0,64,0.001,128,36,0.28786635398864746,0.282981812953949
qwen-0.6b,das,14,1,0,64,0.001,128,37,0.282981812953949,0.2805623710155487
qwen-0.6b,das,14,1,0,64,0.001,128,38,0.2805623710155487,0.2775038778781891
qwen-0.6b,das,14,1,0,64,0.001,128,39,0.2775038778781891,0.2739432454109192
qwen-0.6b,das,14,1,0,64,0.001,128,40,0.2739432454109192,0.27170637249946594
qwen-0.6b,das,14,1,0,64,0.001,128,41,0.27170637249946594,0.2707020938396454
qwen-0.6b,das,14,1,0,64,0.001,128,42,0.2707020938396454,0.2700173556804657
qwen-0.6b,das,14,1,0,64,0.001,128,43,0.2700173556804657,0.268373966217041
qwen-0.6b,das,14,1,0,64,0.001,128,44,0.268373966217041,0.2663196921348572
qwen-0.6b,das,14,1,0,64,0.001,128,45,0.2663196921348572,0.2656806409358978
qwen-0.6b,das,14,1,0,64,0.001,128,46,0.2656806409358978,0.2653154730796814
qwen-0.6b,das,14,1,0,64,0.001,128,47,0.2653154730796814,0.26335251331329346
qwen-0.6b,das,14,1,0,64,0.001,128,48,0.26335251331329346,0.26472198963165283
qwen-0.6b,das,14,1,0,64,0.001,128,49,0.26472198963165283,0.2640829086303711
qwen-0.6b,das,14,1,0,64,0.001,128,50,0.2640829086303711,0.2636720538139343
qwen-0.6b,das,14,1,0,64,0.001,128,51,0.2636720538139343,0.26193737983703613
qwen-0.6b,das,14,1,0,64,0.001,128,52,0.26193737983703613,0.262439489364624
qwen-0.6b,das,14,1,0,64,0.001,128,53,0.262439489364624,0.2593809962272644
qwen-0.6b,das,14,1,0,64,0.001,128,54,0.2593809962272644,0.25645938515663147
qwen-0.6b,das,14,1,0,64,0.001,128,55,0.25645938515663147,0.25618547201156616
qwen-0.6b,das,14,1,0,64,0.001,128,56,0.25618547201156616,0.25426822900772095
qwen-0.6b,das,14,1,0,64,0.001,128,57,0.25426822900772095,0.2544964849948883
qwen-0.6b,das,14,1,0,64,0.001,128,58,0.2544964849948883,0.26134392619132996
qwen-0.6b,das,14,1,0,64,0.001,128,59,0.26134392619132996,0.2761344015598297
qwen-0.6b,das,14,1,0,64,0.001,128,60,0.2761344015598297,0.2573724091053009
qwen-0.6b,das,14,1,0,64,0.001,128,61,0.2573724091053009,0.2720259428024292
qwen-0.6b,das,14,1,0,64,0.001,128,62,0.2720259428024292,0.23308683931827545
qwen-0.6b,das,14,1,0,64,0.001,128,63,0.23308683931827545,0.18337440490722656
qwen-0.6b,das2d,14,2,0,64,0.001,128,0,0.9994978904724121,0.989820122718811
qwen-0.6b,das2d,14,2,0,64,0.001,128,1,0.989820122718811,0.9515200853347778
qwen-0.6b,das2d,14,2,0,64,0.001,128,2,0.9515200853347778,0.8958276510238647
qwen-0.6b,das2d,14,2,0,64,0.001,128,3,0.8958276510238647,0.8373504877090454
qwen-0.6b,das2d,14,2,0,64,0.001,128,4,0.8373504877090454,0.7865424752235413
qwen-0.6b,das2d,14,2,0,64,0.001,128,5,0.7865424752235413,0.7450013756752014
qwen-0.6b,das2d,14,2,0,64,0.001,128,6,0.7450013756752014,0.7152834534645081
qwen-0.6b,das2d,14,2,0,64,0.001,128,7,0.7152834534645081,0.6930977702140808
qwen-0.6b,das2d,14,2,0,64,0.001,128,8,0.6930977702140808,0.6720076203346252
qwen-0.6b,das2d,14,2,0,64,0.001,128,9,0.6720076203346252,0.6470829844474792
qwen-0.6b,das2d,14,2,0,64,0.001,128,10,0.6470829844474792,0.6157217025756836
qwen-0.6b,das2d,14,2,0,64,0.001,128,11,0.6157217025756836,0.5809823870658875
qwen-0.6b,das2d,14,2,0,64,0.001,128,12,0.5809823870658875,0.5444170236587524
qwen-0.6b,das2d,14,2,0,64,0.001,128,13,0.5444170236587524,0.5104537606239319
qwen-0.6b,das2d,14,2,0,64,0.001,128,14,0.5104537606239319,0.4807358384132385
qwen-0.6b,das2d,14,2,0,64,0.001,128,15,0.4807358384132385,0.4573633074760437
qwen-0.6b,das2d,14,2,0,64,0.001,128,16,0.4573633074760437,0.43636444211006165
qwen-0.6b,das2d,14,2,0,64,0.001,128,17,0.43636444211006165,0.41463524103164673
qwen-0.6b,das2d,14,2,0,64,0.001,128,18,0.41463524103164673,0.3954624533653259
qwen-0.6b,das2d,14,2,0,64,0.001,128,19,0.3954624533653259,0.37601572275161743
qwen-0.6b,das2d,14,2,0,64,0.001,128,20,0.37601572275161743,0.35615813732147217
qwen-0.6b,das2d,14,2,0,64,0.001,128,21,0.35615813732147217,0.3410937786102295
qwen-0.6b,das2d,14,2,0,64,0.001,128,22,0.3410937786102295,0.32283392548561096
qwen-0.6b,das2d,14,2,0,64,0.001,128,23,0.32283392548561096,0.3072673976421356
qwen-0.6b,das2d,14,2,0,64,0.001,128,24,0.3072673976421356,0.29343557357788086
qwen-0.6b,das2d,14,2,0,64,0.001,128,25,0.29343557357788086,0.28184056282043457
qwen-0.6b,das2d,14,2,0,64,0.001,128,26,0.28184056282043457,0.2701086699962616
qwen-0.6b,das2d,14,2,0,64,0.001,128,27,0.2701086699962616,0.26316991448402405
qwen-0.6b,das2d,14,2,0,64,0.001,128,28,0.26316991448402405,0.2522140145301819
qwen-0.6b,das2d,14,2,0,64,0.001,128,29,0.2522140145301819,0.24532091617584229
qwen-0.6b,das2d,14,2,0,64,0.001,128,30,0.24532091617584229,0.23961474001407623
qwen-0.6b,das2d,14,2,0,64,0.001,128,31,0.23961474001407623,0.2349584847688675
qwen-0.6b,das2d,14,2,0,64,0.001,128,32,0.2349584847688675,0.23021091520786285
qwen-0.6b,das2d,14,2,0,64,0.001,128,33,0.23021091520786285,0.22669589519500732
qwen-0.6b,das2d,14,2,0,64,0.001,128,34,0.22669589519500732,0.22199398279190063
qwen-0.6b,das2d,14,2,0,64,0.001,128,35,0.22199398279190063,0.2203962206840515
qwen-0.6b,das2d,14,2,0,64,0.001,128,36,0.2203962206840515,0.22035060822963715
qwen-0.6b,das2d,14,2,0,64,0.001,128,37,0.22035060822963715,0.21697252988815308
qwen-0.6b,das2d,14,2,0,64,0.001,128,38,0.21697252988815308,0.2164703607559204
qwen-0.6b,das2d,14,2,0,64,0.001,128,39,0.2164703607559204,0.21487262845039368
qwen-0.6b,das2d,14,2,0,64,0.001,128,40,0.21487262845039368,0.21249884366989136
qwen-0.6b,das2d,14,2,0,64,0.001,128,41,0.21249884366989136,0.20807085931301117
qwen-0.6b,das2d,14,2,0,64,0.001,128,42,0.20807085931301117,0.20405368506908417
qwen-0.6b,das2d,14,2,0,64,0.001,128,43,0.20405368506908417,0.19277824461460114
qwen-0.6b,das2d,14,2,0,64,0.001,128,44,0.19277824461460114,0.1322697103023529
qwen-0.6b,das2d,14,2,0,64,0.001,128,45,0.1322697103023529,0.08811511844396591
qwen-0.6b,das2d,14,2,0,64,0.001,128,46,0.08811511844396591,0.055661141872406006
qwen-0.6b,das2d,14,2,0,64,0.001,128,47,0.055661141872406006,0.08123349398374557
qwen-0.6b,das2d,14,2,0,64,0.001,128,48,0.08123349398374557,0.027207080274820328
qwen-0.6b,das2d,14,2,0,64,0.001,128,49,0.027207080274820328,-0.02618575282394886
qwen-0.6b,das2d,14,2,0,64,0.001,128,50,-0.02618575282394886,-0.09391509741544724
qwen-0.6b,das2d,14,2,0,64,0.001,128,51,-0.09391509741544724,-0.1375853717327118
qwen-0.6b,das2d,14,2,0,64,0.001,128,52,-0.1375853717327118,-0.19675299525260925
qwen-0.6b,das2d,14,2,0,64,0.001,128,53,-0.19675299525260925,-0.19335730373859406
qwen-0.6b,das2d,14,2,0,64,0.001,128,54,-0.19335730373859406,-0.14542989432811737
qwen-0.6b,das2d,14,2,0,64,0.001,128,55,-0.14542989432811737,-0.11327662318944931
qwen-0.6b,das2d,14,2,0,64,0.001,128,56,-0.11327662318944931,-0.13215483725070953
qwen-0.6b,das2d,14,2,0,64,0.001,128,57,-0.13215483725070953,-0.2094588726758957
qwen-0.6b,das2d,14,2,0,64,0.001,128,58,-0.2094588726758957,-0.17141634225845337
qwen-0.6b,das2d,14,2,0,64,0.001,128,59,-0.17141634225845337,-0.24407978355884552
qwen-0.6b,das2d,14,2,0,64,0.001,128,60,-0.24407978355884552,-0.18363073468208313
qwen-0.6b,das2d,14,2,0,64,0.001,128,61,-0.18363073468208313,-0.23530517518520355
qwen-0.6b,das2d,14,2,0,64,0.001,128,62,-0.23530517518520355,-0.2393544465303421
qwen-0.6b,das2d,14,2,0,64,0.001,128,63,-0.2393544465303421,-0.27511265873908997
qwen-0.6b,das3d,14,3,0,64,0.001,128,0,1.000410795211792,0.9899113774299622
qwen-0.6b,das3d,14,3,0,64,0.001,128,1,0.9899113774299622,0.9508352875709534
qwen-0.6b,das3d,14,3,0,64,0.001,128,2,0.9508352875709534,0.8948233127593994
qwen-0.6b,das3d,14,3,0,64,0.001,128,3,0.8948233127593994,0.8314616680145264
qwen-0.6b,das3d,14,3,0,64,0.001,128,4,0.8314616680145264,0.7749931216239929
qwen-0.6b,das3d,14,3,0,64,0.001,128,5,0.7749931216239929,0.7284762263298035
qwen-0.6b,das3d,14,3,0,64,0.001,128,6,0.7284762263298035,0.692686915397644
qwen-0.6b,das3d,14,3,0,64,0.001,128,7,0.692686915397644,0.6686295866966248
qwen-0.6b,das3d,14,3,0,64,0.001,128,8,0.6686295866966248,0.6416506767272949
qwen-0.6b,das3d,14,3,0,64,0.001,128,9,0.6416506767272949,0.6077786684036255
qwen-0.6b,das3d,14,3,0,64,0.001,128,10,0.6077786684036255,0.5657810568809509
qwen-0.6b,das3d,14,3,0,64,0.001,128,11,0.5657810568809509,0.5249703526496887
qwen-0.6b,das3d,14,3,0,64,0.001,128,12,0.5249703526496887,0.48644205927848816
qwen-0.6b,das3d,14,3,0,64,0.001,128,13,0.48644205927848816,0.4553546905517578
qwen-0.6b,das3d,14,3,0,64,0.001,128,14,0.4553546905517578,0.42696067690849304
qwen-0.6b,das3d,14,3,0,64,0.001,128,15,0.42696067690849304,0.4031772315502167
qwen-0.6b,das3d,14,3,0,64,0.001,128,16,0.4031772315502167,0.38231536746025085
qwen-0.6b,das3d,14,3,0,64,0.001,128,17,0.38231536746025085,0.3621838688850403
qwen-0.6b,das3d,14,3,0,64,0.001,128,18,0.3621838688850403,0.3431023061275482
qwen-0.6b,das3d,14,3,0,64,0.001,128,19,0.3431023061275482,0.32388386130332947
qwen-0.6b,das3d,14,3,0,64,0.001,128,20,0.32388386130332947,0.30635446310043335
qwen-0.6b,das3d,14,3,0,64,0.001,128,21,0.30635446310043335,0.2899205684661865
qwen-0.6b,das3d,14,3,0,64,0.001,128,22,0.2899205684661865,0.27608874440193176
qwen-0.6b,das3d,14,3,0,64,0.001,128,23,0.27608874440193176,0.2636263966560364
qwen-0.6b,das3d,14,3,0,64,0.001,128,24,0.2636263966560364,0.25148358941078186
qwen-0.6b,das3d,14,3,0,64,0.001,128,25,0.25148358941078186,0.24198850989341736
qwen-0.6b,das3d,14,3,0,64,0.001,128,26,0.24198850989341736,0.23514102399349213
qwen-0.6b,das3d,14,3,0,64,0.001,128,27,0.23514102399349213,0.2262393981218338
qwen-0.6b,das3d,14,3,0,64,0.001,128,28,0.2262393981218338,0.2205788642168045
qwen-0.6b,das3d,14,3,0,64,0.001,128,29,0.2205788642168045,0.2057427316904068
qwen-0.6b,das3d,14,3,0,64,0.001,128,30,0.2057427316904068,0.16500048339366913
qwen-0.6b,das3d,14,3,0,64,0.001,128,31,0.16500048339366913,0.10817815363407135
qwen-0.6b,das3d,14,3,0,64,0.001,128,32,0.10817815363407135,0.017826208844780922
qwen-0.6b,das3d,14,3,0,64,0.001,128,33,0.017826208844780922,-0.049328628927469254
qwen-0.6b,das3d,14,3,0,64,0.001,128,34,-0.049328628927469254,-0.08460792154073715
qwen-0.6b,das3d,14,3,0,64,0.001,128,35,-0.08460792154073715,-0.12681737542152405
qwen-0.6b,das3d,14,3,0,64,0.001,128,36,-0.12681737542152405,-0.10795842856168747
qwen-0.6b,das3d,14,3,0,64,0.001,128,37,-0.10795842856168747,-0.15987198054790497
qwen-0.6b,das3d,14,3,0,64,0.001,128,38,-0.15987198054790497,-0.18708667159080505
qwen-0.6b,das3d,14,3,0,64,0.001,128,39,-0.18708667159080505,-0.23857863247394562
qwen-0.6b,das3d,14,3,0,64,0.001,128,40,-0.23857863247394562,-0.1691751927137375
qwen-0.6b,das3d,14,3,0,64,0.001,128,41,-0.1691751927137375,-0.2411760836839676
qwen-0.6b,das3d,14,3,0,64,0.001,128,42,-0.2411760836839676,-0.24339593946933746
qwen-0.6b,das3d,14,3,0,64,0.001,128,43,-0.24339593946933746,-0.2399343103170395
qwen-0.6b,das3d,14,3,0,64,0.001,128,44,-0.2399343103170395,-0.3077549338340759
qwen-0.6b,das3d,14,3,0,64,0.001,128,45,-0.3077549338340759,-0.3399071991443634
qwen-0.6b,das3d,14,3,0,64,0.001,128,46,-0.3399071991443634,-0.32890740036964417
qwen-0.6b,das3d,14,3,0,64,0.001,128,47,-0.32890740036964417,-0.37665456533432007
qwen-0.6b,das3d,14,3,0,64,0.001,128,48,-0.37665456533432007,-0.42043787240982056
qwen-0.6b,das3d,14,3,0,64,0.001,128,49,-0.42043787240982056,-0.4487740397453308
qwen-0.6b,das3d,14,3,0,64,0.001,128,50,-0.4487740397453308,-0.40272948145866394
qwen-0.6b,das3d,14,3,0,64,0.001,128,51,-0.40272948145866394,-0.45944321155548096
qwen-0.6b,das3d,14,3,0,64,0.001,128,52,-0.45944321155548096,-0.47131142020225525
qwen-0.6b,das3d,14,3,0,64,0.001,128,53,-0.47131142020225525,-0.48740634322166443
qwen-0.6b,das3d,14,3,0,64,0.001,128,54,-0.48740634322166443,-0.48838087916374207
qwen-0.6b,das3d,14,3,0,64,0.001,128,55,-0.48838087916374207,-0.5304738879203796
qwen-0.6b,das3d,14,3,0,64,0.001,128,56,-0.5304738879203796,-0.5615628957748413
qwen-0.6b,das3d,14,3,0,64,0.001,128,57,-0.5615628957748413,-0.5594322085380554
qwen-0.6b,das3d,14,3,0,64,0.001,128,58,-0.5594322085380554,-0.5688926577568054
qwen-0.6b,das3d,14,3,0,64,0.001,128,59,-0.5688926577568054,-0.5301012992858887
qwen-0.6b,das3d,14,3,0,64,0.001,128,60,-0.5301012992858887,-0.5912357568740845
qwen-0.6b,das3d,14,3,0,64,0.001,128,61,-0.5912357568740845,-0.5832099914550781
qwen-0.6b,das3d,14,3,0,64,0.001,128,62,-0.5832099914550781,-0.5518379211425781
qwen-0.6b,das3d,14,3,0,64,0.001,128,63,-0.5518379211425781,-0.6261608600616455
qwen-0.6b,das,15,1,0,64,0.001,128,0,0.9986305236816406,0.9831096529960632
qwen-0.6b,das,15,1,0,64,0.001,128,1,0.9831096529960632,0.9391490817070007
qwen-0.6b,das,15,1,0,64,0.001,128,2,0.9391490817070007,0.8798045516014099
qwen-0.6b,das,15,1,0,64,0.001,128,3,0.8798045516014099,0.8228795528411865
qwen-0.6b,das,15,1,0,64,0.001,128,4,0.8228795528411865,0.7790102958679199
qwen-0.6b,das,15,1,0,64,0.001,128,5,0.7790102958679199,0.7503423690795898
qwen-0.6b,das,15,1,0,64,0.001,128,6,0.7503423690795898,0.7354149222373962
qwen-0.6b,das,15,1,0,64,0.001,128,7,0.7354149222373962,0.7228612899780273
qwen-0.6b,das,15,1,0,64,0.001,128,8,0.7228612899780273,0.7077056169509888
qwen-0.6b,das,15,1,0,64,0.001,128,9,0.7077056169509888,0.6935086250305176
qwen-0.6b,das,15,1,0,64,0.001,128,10,0.6935086250305176,0.676207423210144
qwen-0.6b,das,15,1,0,64,0.001,128,11,0.676207423210144,0.6553455591201782
qwen-0.6b,das,15,1,0,64,0.001,128,12,0.6553455591201782,0.6348488926887512
qwen-0.6b,das,15,1,0,64,0.001,128,13,0.6348488926887512,0.6131653189659119
qwen-0.6b,das,15,1,0,64,0.001,128,14,0.6131653189659119,0.5904775261878967
qwen-0.6b,das,15,1,0,64,0.001,128,15,0.5904775261878967,0.569935142993927
qwen-0.6b,das,15,1,0,64,0.001,128,16,0.569935142993927,0.5458778142929077
qwen-0.6b,das,15,1,0,64,0.001,128,17,0.5458778142929077,0.526613712310791
qwen-0.6b,das,15,1,0,64,0.001,128,18,0.526613712310791,0.5093581676483154
qwen-0.6b,das,15,1,0,64,0.001,128,19,0.5093581676483154,0.49324384331703186
qwen-0.6b,das,15,1,0,64,0.001,128,20,0.49324384331703186,0.47772300243377686
