model,method,layer,subspace_dimension,toy_projection_accuracy,toy_patch_recovery,toy_flip_rate,toy_sign_flip_rate,toy_logit_diff_percent,toy_logit_flip_percent,toy_sign_flip_percent,toy_corrupted_accuracy,toy_clean_accuracy,toy_patched_accuracy,sst_projection_accuracy,sst_patch_recovery,sst_flip_rate,sst_sign_flip_rate,sst_logit_diff_percent,sst_logit_flip_percent,sst_sign_flip_percent,sst_corrupted_accuracy,sst_clean_accuracy,sst_patched_accuracy,n_toy_test,n_sst,n_sst_pairs
qwen-0.6b,das,2,1,0.9333333333333333,0.6277726346809047,0.6785714030265808,0.5357142686843872,62.777263468090474,67.85714030265808,53.57142686843872,0.0,1.0,0.6785714030265808,0.8179611650485437,0.06924378837672376,0.048076921280062954,0.045045044273138046,6.924378837672377,4.807692128006296,4.504504427313805,0.03153153136372566,0.9684684872627258,0.07657657563686371,30,1236,444
qwen-0.6b,das2d,2,2,,0.5966574447400097,0.6785714030265808,0.5357142686843872,59.665744474000974,67.85714030265808,53.57142686843872,0.0,1.0,0.6785714030265808,,0.062327102374919015,0.04567307660767062,0.038288287818431854,6.232710237491902,4.567307660767062,3.8288287818431854,0.03153153136372566,0.9684684872627258,0.07432432472705841,30,1236,444
qwen-0.6b,das3d,2,3,,0.5518330435311244,0.5714285969734192,0.5,55.18330435311244,57.14285969734192,50.0,0.0,1.0,0.5714285969734192,,0.05506456417514023,0.03125000062125483,0.036036036908626556,5.506456417514023,3.1250000621254834,3.6036036908626556,0.03153153136372566,0.9684684872627258,0.06081081181764603,30,1236,444
qwen-0.6b,random,2,1,0.43333333333333335,-0.00023103832249971867,0.0,0.0,-0.023103832249971867,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,-7.683073385553935e-05,0.0,0.0,-0.007683073385553935,0.0,0.0,0.03153153136372566,0.9684684872627258,0.03153153136372566,30,1236,444
qwen-0.6b,mean_diff,3,1,0.9666666666666667,0.5146334211144594,0.6071428656578064,0.4642857015132904,51.46334211144594,60.71428656578064,46.42857015132904,0.0,1.0,0.6071428656578064,0.8179611650485437,0.06916692510126135,0.04567307660767062,0.04954954981803894,6.916692510126135,4.567307660767062,4.954954981803894,0.03153153136372566,0.9684684872627258,0.07432432472705841,30,1236,444
qwen-0.6b,kmeans,3,1,0.6666666666666666,0.03334873863029854,0.0,0.0,3.334873863029854,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,0.008953269927097038,0.009615382665600226,0.013513513840734959,0.8953269927097038,0.9615382665600226,1.3513513840734959,0.03153153136372566,0.9684684872627258,0.04054053872823715,30,1236,444
qwen-0.6b,logistic_regression,3,1,0.9666666666666667,0.5401263297762947,0.5,0.5357142686843872,54.01263297762947,50.0,53.57142686843872,0.0,1.0,0.5,0.8179611650485437,0.0700891542403829,0.048076921280062954,0.054054055362939835,7.00891542403829,4.807692128006296,5.4054055362939835,0.03153153136372566,0.9684684872627258,0.07657657563686371,30,1236,444
qwen-0.6b,pca,3,1,0.7333333333333333,0.0827941890715295,0.0,0.0,8.27941890715295,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,0.025438066976484458,0.019230769307231364,0.022522522136569023,2.5438066976484457,1.9230769307231363,2.2522522136569023,0.03153153136372566,0.9684684872627258,0.04954954981803894,30,1236,444
qwen-0.6b,das,3,1,0.9333333333333333,0.6139864706228829,0.6785714030265808,0.5714285969734192,61.39864706228829,67.85714030265808,57.14285969734192,0.0,1.0,0.6785714030265808,0.8179611650485437,0.07519981360167577,0.057692307921694094,0.06306306272745132,7.519981360167577,5.7692307921694095,6.3063062727451324,0.03153153136372566,0.9684684872627258,0.0855855867266655,30,1236,444
qwen-0.6b,das2d,3,2,,0.5885705790197954,0.6428571343421936,0.5357142686843872,58.85705790197954,64.28571343421936,53.57142686843872,0.0,1.0,0.6428571343421936,,0.07170305523384561,0.04567307660767062,0.054054055362939835,7.170305523384561,4.567307660767062,5.4054055362939835,0.03153153136372566,0.9684684872627258,0.07432432472705841,30,1236,444
